model,level,source_file,example_index,problem_type,primary_error_type,secondary_error_types,correct,finish_reason,input_tokens,output_tokens,reasoning_formulation_score,reasoning_approach_score,reasoning_constraint_score,reasoning_hallucination,reasoning_failure_point,arithmetic_error_found,arithmetic_first_error_step,arithmetic_computed_value,arithmetic_correct_value,arithmetic_error_magnitude,arithmetic_cascaded,arithmetic_additional_independent_errors,final_correct_value_in_reasoning,final_correct_value_found,final_distance_from_expected,final_model_recognized_it,final_reason_not_recognized,final_context
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_programming__quadratic_programming__qwen-plus.json,15,quadratic_programming,partial_constraint_handling_failure,partial_reasoning_failure|arithmetic_failure,False,stop,365,2869,2,1,1,False,Did not justify that the tested intersection is globally optimal; only checked a single candidate active set.,True,"Model's calculation of x^T P x (dot product step for x ≈ [2.0417, 4.6667, 3.9167])","x^T P x ≈ 52.44, final objective ≈ 44.89","x^T P x ≈ 23.6478, final objective ≈ 30.4908",large (> 20%),False,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_programming__quadratic_programming__qwen-plus.json,16,quadratic_programming,partial_reasoning_failure,arithmetic_failure,False,stop,372,9014,2,1,2,False,incomplete optimality justification; restricted to x2=0/G4-active cases without global argument,True,"Computation of the objective at x = [0.4, 0, 1.2] as the optimal value.",24.0,6.945308930228186,large (> 20%),,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_programming__quadratic_programming__qwen-plus.json,17,quadratic_programming,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,375,2084,2,1,1,False,The model uses point testing rather than an argument for global optimality; it finds a feasible point with a low objective value but does not prove it is minimum.,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_programming__quadratic_programming__qwen-plus.json,18,quadratic_programming,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,369,2443,2,1,1,False,No proof of global optimality—best-found feasible point chosen without justified optimality.,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/quadratic_programming__quadratic_programming__qwen-plus.json,19,quadratic_programming,partial_reasoning_failure,,False,stop,362,5854,2,1,2,False,Did not prove the chosen active set is globally optimal; other active sets may yield lower values. The solution stops at one set rather than exploring/proving optimality.,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,0,semidefinite_programming,hallucination,partial_reasoning_failure|partial_constraint_handling_failure,False,stop,436,1900,2,1,1,True,"Constraint handling: the answer uses a known-infeasible point as the optimum, which the model explicitly recognized earlier in the response.",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,1,semidefinite_programming,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,429,2435,2,1,1,False,"Guessed an answer after incomplete reasoning about optimality and feasibility, without actually determining or verifying a feasible optimum.",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,2,semidefinite_programming,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,452,2531,2,1,1,False,"The model fails to justify global optimality and only checks constraints at sampled points, never fully satisfying all constraints or proving the minimal value.",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,3,semidefinite_programming,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,446,1195,2,1,1,False,"Did not prove or even obtain a fully feasible point for all equality constraints, nor was global optimality for the given constraints established.",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,4,semidefinite_programming,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,447,1015,2,1,1,False,"The approach samples a candidate minimizer but does not check, justify, or prove feasibility or global optimality.",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,5,semidefinite_programming,hallucination,partial_reasoning_failure|partial_constraint_handling_failure|arithmetic_failure,False,stop,431,4079,2,1,1,True,"Final answer is a round-number estimate that is not supported by valid feasibility, duality, or algebraic argument.",True,"Failure to produce and verify a feasible X before computing <C,X>",-105.0 (guessed; no feasible X found),Not computable from model's work; must evaluate at a feasible X,large (> 20%),True,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,6,semidefinite_programming,hallucination,partial_reasoning_failure|partial_constraint_handling_failure,False,stop,439,3165,2,1,1,True,"The model settled for the value at an infeasible point after recognizing infeasibility, rather than addressing the boundary/active constraints.",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,7,semidefinite_programming,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,442,3462,2,1,1,False,Did not produce or verify a feasible point or optimal dual—relied only on lower bound approximation without completing primal or dual construction or proving global minimality.,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,8,semidefinite_programming,hallucination,partial_reasoning_failure|partial_constraint_handling_failure,False,stop,425,3602,2,1,1,True,"Knowingly used an infeasible X for the final answer, despite recognizing it likely violated required constraints.",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,9,semidefinite_programming,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,432,2580,2,1,1,False,"The approach is restricted to special forms (z=0 or rank-1 X) without proving the global optimum must lie there, and only partial feasibility is checked for the candidate solution.",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,10,semidefinite_programming,partial_constraint_handling_failure,partial_reasoning_failure|arithmetic_failure,False,stop,450,2048,2,1,1,False,"Did not establish feasibility or global optimality for a candidate X; final answer is a reasoned guess, not a justified optimum.",True,"Solving the linear system for X = diag(x, y, z), substituting x, y, z values","x ≈ 12.62, y ≈ 10.46, z ≈ -5.08 (rounded)","x ≈ 12.6154, y ≈ 10.4615, z ≈ -5.0769 (to 5 decimals)",small (< 5%),False,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,11,semidefinite_programming,hallucination,partial_reasoning_failure|partial_constraint_handling_failure|arithmetic_failure,False,stop,437,1480,2,1,1,True,The model knowingly used an infeasible point as its final answer after checking constraints and finding a violation.,True,"Solving the diagonal system x+y+z=20, 3x+2y+z=35, -4x-y-4z=-74: solution x=6.5, y=2, z=11.5","x=6.5, y=2, z=11.5","x=8.464..., y=5.286..., z=6.25",large (> 20%),True,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,12,semidefinite_programming,hallucination,partial_reasoning_failure|partial_constraint_handling_failure,False,stop,441,3094,2,1,1,True,Final answer derived from and committed to a point acknowledged to violate the PSD constraint.,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,13,semidefinite_programming,hallucination,partial_reasoning_failure|partial_constraint_handling_failure|arithmetic_failure,False,stop,431,2822,2,1,1,True,Reporting objective at a knowingly infeasible point; no feasible solution found or proven optimal.,True,"Model claims X = diag(8.5, 3, 6.5) is feasible, but <A2, X> = -56, not -5.",-56,-5,large (> 20%),True,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,14,semidefinite_programming,partial_constraint_handling_failure,partial_reasoning_failure|arithmetic_failure,False,stop,426,2568,2,1,1,False,Did not construct a feasible X or justify that the spectral bound is achievable under the given constraints; the reported answer is not proven to be optimal or feasible.,True,"Computation of eigenvalues of C: model claims minimum eigenvalue λ_min(C) ≈ -1.701, correct is -1.","-1.701 (min eigenvalue), -40.82 (min objective spectral bound)","-1 (min eigenvalue), -24 (correct spectral bound)",large (> 20%),True,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,15,semidefinite_programming,hallucination,reasoning_failure|constraint_handling_failure,False,stop,440,1602,2,0,0,True,The model outputs the objective at X=5I after explicitly stating that this X violates at least one constraint.,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,16,semidefinite_programming,hallucination,partial_reasoning_failure|partial_constraint_handling_failure,False,stop,450,1212,2,1,1,True,Committing to a final answer at a candidate point it has already checked and marked as infeasible under the constraints.,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,17,semidefinite_programming,partial_reasoning_failure,arithmetic_failure,False,stop,442,1815,2,1,2,False,"The method restricts the solution to diagonal X without justifying that all optimizers must be diagonal or that global optimality is achieved in this subspace, violating the restricted-subspace rule.",True,"Verifying constraint <A_1, X>: computed value (-2*266/29 + 3*95/29 + 190/29) = -57/29 ≈ -1.965 vs required -1.0",-1.965,-1.0,large (> 20%),True,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,18,semidefinite_programming,hallucination,partial_reasoning_failure|partial_constraint_handling_failure,False,stop,443,1446,2,1,1,True,Committed to objective value at an acknowledged-infeasible (non-PSD) candidate.,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,19,semidefinite_programming,hallucination,partial_reasoning_failure|partial_constraint_handling_failure,False,stop,438,1066,2,1,1,True,The model used the objective value from a point known to violate the PSD constraint as its final answer.,False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,20,semidefinite_programming,partial_constraint_handling_failure,partial_reasoning_failure|arithmetic_failure,False,stop,437,1070,2,1,1,False,"The approach does not establish global optimality and does not check or enforce the <A_i, X>=b_i equality constraints, only using a heuristic lower bound from the spectrum of C.",True,Estimation and multiplication of minimal eigenvalue of C (λ_min * 13),-22.685 (using λ_min ≈ -1.745),-33.746 (using λ_min ≈ -2.596),large (> 20%),True,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,21,semidefinite_programming,hallucination,partial_reasoning_failure|partial_constraint_handling_failure|arithmetic_failure,False,stop,431,2201,2,1,1,True,"Switches from partial equality satisfaction to reporting a value from the unconstrained trace-minimization, failing to solve the constrained problem and knowingly using an infeasible value as optimal.",True,"Estimate of minimum value using lambda_min(C) ≈ -4, so <C,X> ≈ 19 * (-4) = -76.",-76.0,-21.9976,large (> 20%),False,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,22,semidefinite_programming,hallucination,partial_reasoning_failure|partial_constraint_handling_failure,False,stop,448,2238,2,1,1,True,"Used the objective value at an explicitly infeasible point as the final answer, after recognizing constraint violations.",False,,,,,,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,23,semidefinite_programming,partial_constraint_handling_failure,partial_reasoning_failure|arithmetic_failure,False,stop,439,2808,2,1,1,False,"The model provides only a heuristic estimate based on an approximate direction (X ≈ t*A₁) and does not prove feasibility or optimality, resulting in approach and constraint scores of 1.",True,"Computation of <C, A_1>: model claims sum is -29.5.",-29.5,-40.0,large (> 20%),True,0,False,,,,,
Qwen Plus,level-4,eval_results_qwen_plus/level-4/semidefinite_programming__basic_semidefinite_programming__qwen-plus.json,24,semidefinite_programming,hallucination,partial_reasoning_failure|partial_constraint_handling_failure,False,stop,444,2454,2,1,1,True,"The model knowingly used an infeasible point as the solution after recognizing constraint violations, then still reported the objective value at that point as the minimum.",False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/geometric__basic_geometric_programming__qwen-plus.json,0,geometric,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,347,588,2,1,1,False,Only samples a feasible point and checks constraints there—does not prove global optimality nor analyze active constraints.,False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/geometric__basic_geometric_programming__qwen-plus.json,1,geometric,partial_reasoning_failure,arithmetic_failure,False,stop,342,4830,2,1,2,False,"The model used point sampling without a method to prove global optimality (no KKT, convexity, or active-set justification), so approach_score=1.",True,"Computation of term 9*x1^-1*x2^-1*x3^2 for x1=0.65, x2=1.85, x3=1.37",14.03,10.9,large (> 20%),True,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/geometric__basic_geometric_programming__qwen-plus.json,2,geometric,partial_reasoning_failure,,False,stop,347,1859,2,1,2,False,Did not attempt global optimality proof or mathematical optimization method; relied solely on feasible point sampling.,False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/geometric__basic_geometric_programming__qwen-plus.json,3,geometric,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,334,738,2,1,1,False,Did not attempt or justify global optimality; approach is only feasible-point checking.,False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/geometric__basic_geometric_programming__qwen-plus.json,4,geometric,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,340,1824,2,1,1,False,"No proof of global optimality—only feasible point sampling and selection, which at best supports that 16.92 is feasible but not that it is the constrained minimum.",False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/geometric__basic_geometric_programming__qwen-plus.json,5,geometric,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,340,4871,2,1,1,False,"Did not prove global optimality—relied only on sampling feasible points and picking the lowest computed objective among them, without justification that this covers all minima.",False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/geometric__basic_geometric_programming__qwen-plus.json,6,geometric,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,340,6529,2,1,1,False,"No proof of global optimality—uses point sampling, not an optimization proof.",False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/geometric__basic_geometric_programming__qwen-plus.json,7,geometric,partial_reasoning_failure,,False,stop,338,1954,2,1,2,False,Did not prove global optimality; only sampled points.,False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/geometric__basic_geometric_programming__qwen-plus.json,8,geometric,partial_reasoning_failure,,False,stop,345,2881,2,1,2,False,Solution approach: point sampling selects a feasible candidate but global optimality is not proved.,False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/geometric__basic_geometric_programming__qwen-plus.json,9,geometric,partial_constraint_handling_failure,partial_reasoning_failure|arithmetic_failure,False,stop,328,4065,2,1,1,False,"Failed to provide a mathematically valid global optimality argument: restricting the search to a specific (x1, x2, x3) subspace was not justified as containing the true optimizer.",True,Model evaluated second term of objective as 2/(0.5*1.32)*2.165 instead of 2/(0.5)*1.32*2.165,6.56,11.43,large (> 20%),False,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/geometric__basic_geometric_programming__qwen-plus.json,10,geometric,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,336,2070,2,1,1,False,Did not prove global optimality; only sampled plausible points and chose the lowest feasible objective value. Did not justify no better solution exists.,False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/geometric__basic_geometric_programming__qwen-plus.json,11,geometric,partial_reasoning_failure,,False,stop,331,588,2,1,2,False,Did not attempt or justify global optimality; only sampled points and selected a feasible value.,False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/geometric__basic_geometric_programming__qwen-plus.json,12,geometric,partial_reasoning_failure,,False,stop,331,1865,2,1,2,False,No method was used to establish global optimality; the model only sampled feasible points without proving minimality beyond those trials.,False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/geometric__basic_geometric_programming__qwen-plus.json,13,geometric,partial_reasoning_failure,arithmetic_failure,False,stop,328,2448,2,1,2,False,The solution fails to prove global optimality—it uses point sampling rather than an argument or necessary conditions to confirm the candidate is the true global minimum.,True,"Objective calculation at x1=1.6, x2=1.2, x3=1.5",28.42,25.791,medium (5-20%),False,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/geometric__basic_geometric_programming__qwen-plus.json,14,geometric,partial_reasoning_failure,,False,stop,342,690,2,1,2,False,No global optimality argument; only a single feasible point is sampled and tested.,False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/geometric__basic_geometric_programming__qwen-plus.json,15,geometric,partial_reasoning_failure,dismissed_correct_answer,False,stop,338,5958,2,1,2,False,"No global optimality argument—justified only by a feasible sampled point, not by global analysis.",False,,,,,,0,True,9.613,0.00,False,dismissed,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/geometric__basic_geometric_programming__qwen-plus.json,16,geometric,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,344,2213,2,1,1,False,Lack of global optimality proof: only point sampling without proof that the selected point is best.,False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/geometric__basic_geometric_programming__qwen-plus.json,17,geometric,partial_reasoning_failure,,False,stop,336,3893,2,1,2,False,Pointwise feasible sampling is not a global optimality proof.,False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/geometric__basic_geometric_programming__qwen-plus.json,18,geometric,partial_reasoning_failure,,False,stop,334,3031,2,1,2,False,Did not prove global optimality; only sampled feasible points and picked the lowest found.,False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/geometric__basic_geometric_programming__qwen-plus.json,19,geometric,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,328,2815,2,1,1,False,Did not prove global optimality—relied on point sampling and local examination rather than active-set/KKT analysis or full boundary consideration.,False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/geometric__basic_geometric_programming__qwen-plus.json,20,geometric,partial_reasoning_failure,,False,stop,348,632,2,1,2,False,Did not prove global optimality; only tested a feasible point and reported its value as the answer.,False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/geometric__basic_geometric_programming__qwen-plus.json,21,geometric,partial_reasoning_failure,,False,stop,322,1373,2,1,2,False,Stopped at feasible sampled point without proof of optimality.,False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/geometric__basic_geometric_programming__qwen-plus.json,22,geometric,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,333,4604,2,1,1,False,"Point sampling with constraint checking does not prove global optimality; no KKT, boundary analysis, or convexity argument is given.",False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/geometric__basic_geometric_programming__qwen-plus.json,23,geometric,partial_reasoning_failure,,False,stop,343,3570,2,1,2,False,"No global optimality proof—solution is by point sampling, not a justified minimizer.",False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/linear_programming__non_trivial_linear_programming__qwen-plus.json,0,linear_programming,hallucination,partial_reasoning_failure|partial_constraint_handling_failure,False,stop,338,5386,2,1,1,True,Reported a final objective value after finding no feasible candidate.,False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/linear_programming__non_trivial_linear_programming__qwen-plus.json,1,linear_programming,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,334,2244,2,1,1,False,"Did not justify global optimality or analyze all potential optima; only sampled trial points and picked the best found, leaving out a proof that better values are impossible.",False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/linear_programming__non_trivial_linear_programming__qwen-plus.json,2,linear_programming,partial_reasoning_failure,,False,stop,335,3494,2,1,2,False,Did not prove global optimality; selected best found feasible point without ruling out other vertices or directions.,False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/linear_programming__non_trivial_linear_programming__qwen-plus.json,3,linear_programming,no_correct_value_found,,False,stop,333,2888,2,2,2,False,Minor arithmetic inaccuracy in the objective value; all reasoning steps and constraint logic are valid.,False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/linear_programming__non_trivial_linear_programming__qwen-plus.json,4,linear_programming,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,335,3027,2,1,1,False,"Search is unjustifiably restricted to x3=0, x4=0; global optimality is not established because other basic feasible vertices with nonzero x3/x4 are not considered.",False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/linear_programming__non_trivial_linear_programming__qwen-plus.json,5,linear_programming,partial_reasoning_failure,,False,stop,339,2204,2,1,2,False,Did not prove global optimality—stopped after finding one feasible point and did not fully explore or optimize over all vertices.,False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/linear_programming__non_trivial_linear_programming__qwen-plus.json,6,linear_programming,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,339,4425,2,1,1,False,Did not prove global optimality or analyze all candidate vertices; stopped at first feasible sample point instead of systematically solving the LP.,False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/linear_programming__non_trivial_linear_programming__qwen-plus.json,7,linear_programming,partial_reasoning_failure,,False,stop,337,2971,2,1,2,False,Did not justify why the restricted subspace and chosen active constraints cover the global optimum; did not consider or rule out alternative optima on other boundaries or with different active constraints.,False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/linear_programming__non_trivial_linear_programming__qwen-plus.json,8,linear_programming,partial_reasoning_failure,dismissed_correct_answer,False,stop,331,3799,2,1,2,False,"No justification for global optimality; only feasible point sampling, not a proof.",False,,,,,,0,True,22.0,0.00,False,dismissed,"The model calculated the correct value but ruled it out due to feasibility checks, explicitly stating the constraint that prevented it and accepting a higher objective."
Qwen Plus,level-5,eval_results_qwen_plus/level-5/linear_programming__non_trivial_linear_programming__qwen-plus.json,9,linear_programming,partial_reasoning_failure,,False,stop,337,5546,2,1,2,False,Did not provide a full proof of global optimality and relied on a restricted subspace and point testing.,False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/linear_programming__non_trivial_linear_programming__qwen-plus.json,10,linear_programming,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,333,3935,2,1,1,False,The model does not prove global optimality; it settles for point testing and does not establish that its candidate is the true minimizer.,False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/linear_programming__non_trivial_linear_programming__qwen-plus.json,11,linear_programming,partial_reasoning_failure,,False,stop,341,3303,2,1,2,False,"Only a single vertex solution was examined, insufficient to establish global optimality for the linear program.",False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/linear_programming__non_trivial_linear_programming__qwen-plus.json,12,linear_programming,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,337,3798,2,1,1,False,Global optimality not established; point sampling without proof.,False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/linear_programming__non_trivial_linear_programming__qwen-plus.json,13,linear_programming,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,337,1738,2,1,1,False,Did not prove global optimality—only checked a feasible point; approach incomplete.,False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/quadratic_constrained_quadratic_programming__basic_qcqp__qwen-plus.json,0,qcqp,partial_reasoning_failure,arithmetic_failure,False,stop,553,1214,2,1,2,False,Global optimality is not established; potential active-constraint minima are not considered or analyzed beyond the unconstrained solution.,True,Solving the linear system Q_0 x = -c_0 for x* (unconstrained minimizer).,"[0.418, -0.212, -0.179, -0.147]","[0.5543, -0.4317, 0.0268, -0.2629]",large (> 20%),True,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/quadratic_constrained_quadratic_programming__basic_qcqp__qwen-plus.json,1,qcqp,arithmetic_failure,no_correct_value_found,False,stop,553,834,2,2,2,False,"arithmetic: numeric value for the minimum is incorrect, but the solution approach and constraint logic are fully valid.",True,"Solving Q_0 x = -c_0: The model claims x* ≈ [0.15, -0.05, -0.12, 0.08], but this is not correct. Let's check Q_0^{-1} c_0 numerically.","[0.15, -0.05, -0.12, 0.08]","[0.4354688, 0.15983358, -0.35363458, -0.17725376]",large (> 20%),True,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/quadratic_constrained_quadratic_programming__basic_qcqp__qwen-plus.json,2,qcqp,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,550,3269,2,1,1,False,"Feasibility of quadratic constraints is estimated, not explicitly checked; global optimality argument incomplete.",False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/quadratic_constrained_quadratic_programming__basic_qcqp__qwen-plus.json,3,qcqp,partial_constraint_handling_failure,partial_reasoning_failure|arithmetic_failure,False,stop,554,733,2,1,1,False,Did not check all constraints for feasibility and did not justify global optimality—relied only on unconstrained minimizer.,True,Computation of objective at x* = -Q_0^{-1}c_0,-1.208,-1.41417,medium (5-20%),False,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/quadratic_constrained_quadratic_programming__basic_qcqp__qwen-plus.json,4,qcqp,partial_reasoning_failure,,False,stop,554,2730,2,1,2,False,"The model does not justify global optimality, as it stops after feasible point testing without ruling out better solutions or attempting a full constrained minimization.",False,,,,,,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/quadratic_constrained_quadratic_programming__basic_qcqp__qwen-plus.json,5,qcqp,partial_constraint_handling_failure,partial_reasoning_failure|arithmetic_failure,False,stop,556,2774,2,1,1,False,Did not prove global optimality: only point-tested unconstrained minimizer and claimed feasibility by estimation instead of verifying quadratic constraints directly.,True,Solving Q_0 x* = -c_0 for the unconstrained optimum x* (the provided x* does not satisfy the system).,"x* ≈ [0.4, -0.14, -0.076, 0.295] (does not yield -c_0)","x* = numpy.linalg.solve(Q_0, -c_0), which numerically yields x* ≈ [0.60615, 0.06041, -0.49255, 0.11187] (rounded to 5 decimals)",large (> 20%),True,0,False,,,,,
Qwen Plus,level-5,eval_results_qwen_plus/level-5/quadratic_constrained_quadratic_programming__basic_qcqp__qwen-plus.json,6,qcqp,partial_constraint_handling_failure,partial_reasoning_failure,False,stop,554,710,2,1,1,False,"Incomplete approach: stops after first feasible x=0, does not provide a global optimality proof or fully investigate lower objective values, and does not prove x=0 is optimal.",False,,,,,,0,False,,,,,
